COA,Org,Funding Org Name,Plan,Grade,Post,Class,Pos Nbr,Dept ID,Position Dept Name,Salary,FTE,Months
BL,SPEA,THE O'NEILL SCHOOL - BL SPEA,AC1,FTX,FT1,PR - Professor,00009800,BL-SPEA,THE O'NEILL SCHOOL - BL SPEA,170680,1,10
BL,OPT,OPTOMETRY,AC1,RSS,RSS,,00000997,BL-OPT,OPTOMETRY,51500,1,12
BL,SOC,SOCIOLOGY,AC1,FTX,FT3,PT - Assistant Professor,00000026,BL-SOC,SOCIOLOGY,90000,1,10
BL,IPRC,PREVENTION INSIGHTS,AC1,RSS,RSS,,00030773,BL-APHS,APPLIED HEALTH SCIENCE,76984,1,12
BL,BI,BIOLOGY,AC1,FTX,FT1,PR - Professor,00013561,BL-BI,BIOLOGY,106581,1,10
BL,AST,ASTRONOMY,AC1,FTX,FT2,PC - Associate Professor,00004733,BL-AST,ASTRONOMY,91560,1,10
BL,BEPP,DEPT OF ECONOMICS & PUBLIC POLICY,AC1,FLX,FLS,TS - Senior Lecturer,00050644,BL-BUS,KELLEY SCHOOL OF BUSINESS,102250,1,10
BL,MUAD,ADMINISTRATION - JACOBS,AC1,FTX,FT1,PR - Professor,00005987,BL-MUS,JACOBS SCHOOL OF MUSIC,244599,1,10
BL,SPEA,THE O'NEILL SCHOOL - BL SPEA,AC1,FTX,FT1,PR - Professor,00005634,BL-SPEA,THE O'NEILL SCHOOL - BL SPEA,166473,1,10
BL,SOAD,ESKENAZI SCHOOL OF ART ARCH + DESIGN,AC1,UAS,UAS,,00050750,BL-SOAD,ESKENAZI SCHOOL OF ART ARCH + ,59833,1,12
BL,MUED,MUSIC EDUCATION,AC1,FTX,FT2,PC - Associate Professor,00005990,BL-MUS,JACOBS SCHOOL OF MUSIC,80188,1,10
BL,PHYS,PHYSICS,AC1,FTX,FT2,PC - Associate Professor,00005426,BL-PHYS,PHYSICS,112815,1,10
BL,PSY,PSYCHOLOGICAL & BRAIN SCIENCES,AC1,RSX,RS3,RT - Assistant Scientist;Scholar,00001007,BL-PSY,PSYCHOLOGICAL & BRAIN SCIENCES,126715,1,12
BL,SOAD,ESKENAZI SCHOOL OF ART ARCH + DESIGN,AC1,FTX,FT1,PR - Professor,00031920,BL-SOAD,ESKENAZI SCHOOL OF ART ARCH + ,105662,1,10
BL,SLIS,INFORMATION AND LIBRARY SCIENCE,AC1,FTX,FT2,PC - Associate Professor,00005584,BL-SLIS,INFORMATION AND LIBRARY SCIENC,114334,1,10
BL,SPHS,SPEECH & HEARING SCIENCES,AC1,FVX,FV3,PT - Assistant Professor,00045096,BL-SPHS,SPEECH & HEARING SCIENCES,66500,1,10
BL,MED,HEALTH SCIENCES,AC1,FLX,FL5,TL - Lecturer,00051458,IN-MSCI,IUSM - BLOOMINGTON,68208,1,12
BL,SOAD,ESKENAZI SCHOOL OF ART ARCH + DESIGN,AC1,FTX,FT2,PC - Associate Professor,00046319,BL-SOAD,ESKENAZI SCHOOL OF ART ARCH + ,75621,1,10
BL,MKTG,MARKETING DEPARTMENT,AC1,FLX,FLS,TS - Senior Lecturer,00033421,BL-BUS,KELLEY SCHOOL OF BUSINESS,100000,1,10
BL,AFS,AMERICAN FOLKLORE SOCIETY,AC1,RSS,RSS,,00051460,BL-AFS,AMERICAN FOLKLORE SOCIETY,45737,0.75,12
BL,ELPS,LEADERSHIP & POLICY STUDIES,AC1,FLX,FL5,TL - Lecturer,00020078,BL-EDUC,EDUCATION,80824,1,12
BL,SPAN,SPANISH & PORTUGUESE,AC1,FTX,AAM,,00005592,BL-SPAN,SPANISH & PORTUGUESE,79187,1,10
BL,ENG,ENGLISH,AC1,FLX,FL5,TL - Lecturer,00054804,BL-ENG,ENGLISH,50000,1,12
BL,SOAD,ESKENAZI SCHOOL OF ART ARCH + DESIGN,AC1,FVX,FV3,PT - Assistant Professor,00048117,BL-SOAD,ESKENAZI SCHOOL OF ART ARCH + ,44000,1,10
BL,WDWN,WOODWINDS,AC1,FTX,FT2,PC - Associate Professor,00005966,BL-MUS,JACOBS SCHOOL OF MUSIC,111081,1,10
BL,PSY,PSYCHOLOGICAL & BRAIN SCIENCES,AC1,FLX,FLS,TS - Senior Lecturer,00024173,BL-PSY,PSYCHOLOGICAL & BRAIN SCIENCES,61486,1,10
BL,INAD,SICE ADMINISTRATION,AC1,UAS,UAS,,00044576,BL-CSCI,COMPUTER SCIENCE,83599,1,12
BL,CRIN,CURRICULUM & INSTRUCTION,AC1,FCX,FC3,PT - Assistant Professor,00004321,BL-EDUC,EDUCATION,65000,1,10
BL,GEOG,GEOGRAPHY,AC1,FTX,FT1,PR - Professor,00005120,BL-GEOG,GEOGRAPHY,141111,1,10
BL,GERM,GERMANIC STUDIES,AC1,FTX,FT2,PC - Associate Professor,00005146,BL-GERM,GERMANIC STUDIES,86193,1,10
BL,HIST,HISTORY,AC1,FTX,AAM,,00013508,BL-HIST,HISTORY,110922,1,10
BL,CHEM,CHEMISTRY,AC1,FLX,AAM,,00021818,BL-CHEM,CHEMISTRY,96834,1,10
BL,ANTH,ANTHROPOLOGY,AC1,FRP,FRP,PR - Professor,00039131,BL-ANTH,ANTHROPOLOGY,76833,1,10
BL,IIDC,IND INST ON DISABILITY/COMMNTY,AC1,RSX,RS3,RT - Assistant Scientist;Scholar,00050647,BL-IIDC,IND INST ON DISABILITY/COMMNTY,79144,1,12
BL,EXP,PRE-COLLEGE PROGRAMS,AC1,UAS,UAS,,00048334,BL-EXP,PRE-COLLEGE PROGRAMS,50000,1,12
BL,MAP,MEDIA ARTS & PRODUCTION,AC1,FLX,FL5,TL - Lecturer,00042498,BL-MAP,MEDIA ARTS & PRODUCTION,74000,1,10
BL,PL,PHILOSOPHY,AC1,FLX,FL5,TL - Lecturer,00028361,BL-PL,PHILOSOPHY,54325,1,10
BL,ENG,ENGLISH,AC1,FCX,FC2,PC - Associate Professor,00048232,BL-ENG,ENGLISH,80208,1,12
BL,RAHC,REG ACADEMIC HEATLTH CENTER - SIM LAB,AC1,FCX,AAM,,00050258,IN-MSCI,IUSM - BLOOMINGTON,141398,1,12
BL,AFRO,AFRICAN AMER & AFRICAN DIASPORA STUDIES,AC1,FTX,FT3,PT - Assistant Professor,00000014,BL-AFRO,AFRICAN AMER & AFRICAN DIASPOR,77361,1,10
BL,HEWD,HEALTH AND WELLNESS DESIGN,AC1,FTX,FT2,PC - Associate Professor,00004695,BL-HEWD,HEALTH AND WELLNESS DESIGN,125875,1,10
BL,ENVR,ENVIRONMENTAL AND OCCUPATIONAL HEALTH,AC1,FTX,FT2,PC - Associate Professor,00026765,BL-ENVR,ENVIRONMENTAL AND OCCUPATIONAL,116298,1,10
BL,AMST,AMERICAN STUDIES,AC1,FTX,FT3,PT - Assistant Professor,00052185,BL-AMST,AMERICAN STUDIES,77995,1,10
BL,OPT,OPTOMETRY,AC1,FVX,CV1,PR - Professor,00023730,BL-OPT,OPTOMETRY,140000,1,12
BL,MUHI,MUSICOLOGY,AC1,FTX,FT3,PT - Assistant Professor,00005940,BL-MUS,JACOBS SCHOOL OF MUSIC,66443,1,10
BL,RCBL,RESEARCH COMPLIANCE BL,AC1,RSX,AAM,,00030430,UA-LARS,LABORATORY ANIMAL RESOURCES,212180,1,12
BL,BEPP,DEPT OF ECONOMICS & PUBLIC POLICY,AC1,FTX,FT3,PT - Assistant Professor,00054482,BL-BUS,KELLEY SCHOOL OF BUSINESS,183000,1,10
BL,SPHX,SPEECH AND HEARING CLINIC AUXILIARY,AC1,FCX,AAM,,00000525,BL-SPHS,SPEECH & HEARING SCIENCES,86682,1,12
BL,SOC,SOCIOLOGY,AC1,FTX,AAL,,00004598,BL-SOC,SOCIOLOGY,159098,1,10
BL,EBIO,EPIDEMIOLOGY AND BIOSTATISTICS,AC1,FTX,FT1,PR - Professor,00050736,BL-EBIO,EPIDEMIOLOGY AND BIOSTATISTICS,227414,1,10
BL,THTR,"THEATRE, DRAMA AND CONTEMPORARY DANCE",AC1,FTX,FT3,PT - Assistant Professor,00005701,BL-THTR,"THEATRE, DRAMA AND CONTEMPORAR",72920,1,10
BL,JSP,JEWISH STUDIES,AC1,FLX,FLS,TS - Senior Lecturer,00034174,BL-JSP,JEWISH STUDIES,56384,1,10
BL,LISP,LIBRARY SPECIAL COLLECTIONS,AC1,LTX,LT3,LT - Assistant Librarian,00005825,BL-LIBR,LIBRARIES,62000,1,12
BL,BRSS,BRASS,AC1,FTX,FT1,PR - Professor,00005952,BL-MUS,JACOBS SCHOOL OF MUSIC,123245,1,10
BL,HIST,HISTORY,AC1,FTX,FT2,PC - Associate Professor,00005161,BL-HIST,HISTORY,83022,1,10
BL,CPCS,"COMM, PROF, AND COMPUTER SKILL",AC1,FLX,FL5,TL - Lecturer,00052774,BL-BUS,KELLEY SCHOOL OF BUSINESS,62830,1,10
BL,PSY,PSYCHOLOGICAL & BRAIN SCIENCES,AC1,UAS,UAS,,00029499,BL-PSY,PSYCHOLOGICAL & BRAIN SCIENCES,63421,1,12
BL,JSP,JEWISH STUDIES,AC1,FTX,FT1,PR - Professor,00026210,BL-JSP,JEWISH STUDIES,175468,1,10
BL,SLIS,INFORMATION AND LIBRARY SCIENCE,AC1,AAJ,FT1,PR - Professor,00000474,BL-SLIS,INFORMATION AND LIBRARY SCIENC,157490,1,10
BL,EBIO,EPIDEMIOLOGY AND BIOSTATISTICS,AC1,FTX,FT2,PC - Associate Professor,00032269,BL-EBIO,EPIDEMIOLOGY AND BIOSTATISTICS,139393,1,10
BL,JSP,JEWISH STUDIES,AC1,FTX,FT1,PR - Professor,00005045,BL-ENG,ENGLISH,186601,1,10
BL,SPAN,SPANISH & PORTUGUESE,AC1,FTX,FT2,PC - Associate Professor,00005594,BL-SPAN,SPANISH & PORTUGUESE,74027,1,10
BL,SPEA,THE O'NEILL SCHOOL - BL SPEA,AC1,FTX,AAM,,00032724,BL-SPEA,THE O'NEILL SCHOOL - BL SPEA,168531,1,10
BL,BI,BIOLOGY,AC1,FTX,FT2,PC - Associate Professor,00013574,BL-BI,BIOLOGY,107836,1,10
BL,FINH,ART HISTORY,AC1,FTX,FT1,PR - Professor,00000245,BL-FINH,ART HISTORY,108304,1,10
BL,SPHB,SCHOOL OF PUBLIC HEALTH - BLOOMINGTON,AC1,AAJ,AAJ,,00042266,BL-SPHB,SCHOOL OF PUBLIC HEALTH - BLOO,199901,1,12
BL,FRIT,FRENCH AND ITALIAN,AC1,FTX,FT1,PR - Professor,00005109,BL-FRIT,FRENCH AND ITALIAN,88971,1,10
BL,CPCS,"COMM, PROF, AND COMPUTER SKILL",AC1,FLX,FL5,TL - Lecturer,00053923,BL-BUS,KELLEY SCHOOL OF BUSINESS,65000,1,10
BL,SLAV,SLAVIC & EAST EUROPEAN LANG & CULTURE,AC1,FVX,,,00024072,BL-SLAV,SLAVIC & EAST EUROPEAN LANG & ,60000,1,10
BL,IIDC,IND INST ON DISABILITY/COMMNTY,AC1,RSS,RSS,,00010308,BL-IIDC,IND INST ON DISABILITY/COMMNTY,61296,1,12
BL,BI,BIOLOGY,AC1,FTX,FT2,PC - Associate Professor,00004717,BL-BI,BIOLOGY,106504,1,10
BL,SPEA,THE O'NEILL SCHOOL - BL SPEA,AC1,FTX,FT1,PR - Professor,00028400,BL-SPEA,THE O'NEILL SCHOOL - BL SPEA,141211,1,10
BL,EBIO,EPIDEMIOLOGY AND BIOSTATISTICS,AC1,FTX,FT3,PT - Assistant Professor,00037695,BL-EBIO,EPIDEMIOLOGY AND BIOSTATISTICS,105000,1,10
BL,BLAN,DEPT OF BUSINESS LAW & ETHICS,AC1,FCX,FC1,PR - Professor,00021513,BL-BUS,KELLEY SCHOOL OF BUSINESS,132000,1,10
BL,MGMT,DEPT MANGEMENT & ENTREP,AC1,FCX,FC2,PC - Associate Professor,00008816,BL-BUS,KELLEY SCHOOL OF BUSINESS,117050,1,10
BL,CEPR,"CENTER FOR EVALUATION, POLICY, AND RESEA",AC1,RSX,RS2,RC - Associate Scientist;Scholar,00048532,BL-CEPR,"CENTER FOR EVALUATION, POLICY,",130295,1,12
BL,DMSE,DEAN MED-MEDICAL STUDENT EDUCATION,AC1,FCX,AAK,,00043230,IN-MSCI,IUSM - BLOOMINGTON,98222,1,12
BL,ACTG,ACCOUNTING DEPARTMENT,AC1,FTX,FT3,PT - Assistant Professor,00050632,BL-BUS,KELLEY SCHOOL OF BUSINESS,239500,1,10
BL,EXP,PRE-COLLEGE PROGRAMS,AC1,UAS,UAS,,00050133,BL-EXP,PRE-COLLEGE PROGRAMS,52000,1,12
BL,CGB,CGB SEQUENCING FACILITY,AC1,RSX,RS2,RC - Associate Scientist;Scholar,00000888,BL-CGBI,GENOMICS AND BIOINFORMATICS,128268,1,12
BL,SPEA,THE O'NEILL SCHOOL - BL SPEA,AC1,FTX,FT1,PR - Professor,00029819,BL-SPEA,THE O'NEILL SCHOOL - BL SPEA,145793,1,10
BL,APHS,APPLIED HEALTH SCIENCE,AC1,FVX,CV3,PT - Assistant Professor,00027684,BL-APHS,APPLIED HEALTH SCIENCE,96000,1,12
BL,SPEA,THE O'NEILL SCHOOL - BL SPEA,AC1,FTX,FT2,PC - Associate Professor,00042024,BL-SPEA,THE O'NEILL SCHOOL - BL SPEA,144000,1,10
BL,CEDP,COUNSELING & EDUCATIONAL PSY,AC1,FTX,FT1,PR - Professor,00005037,BL-EDUC,EDUCATION,116081,1,10
BL,CEDP,COUNSELING & EDUCATIONAL PSY,AC1,FTX,FT1,PR - Professor,00004887,BL-EDUC,EDUCATION,122637,1,10
BL,BI,BIOLOGY,AC1,RSP,RSP,,00028247,BL-BI,BIOLOGY,48000,1,12
BL,PSY,PSYCHOLOGICAL & BRAIN SCIENCES,AC1,RSX,RS2,RC - Associate Scientist;Scholar,00001008,BL-PSY,PSYCHOLOGICAL & BRAIN SCIENCES,68825,1,10
BL,VPFA,VICE PROVOST FOR FACULTY AFFAI,AC1,AAG,AAG,,00040318,BL-VPFA,VICE PROVOST FOR FACULTY AFFAI,166491,1,12
BL,CPCS,"COMM, PROF, AND COMPUTER SKILL",AC1,FLX,FLS,TS - Senior Lecturer,00045048,BL-BUS,KELLEY SCHOOL OF BUSINESS,115537,1,12
BL,SPHB,SCHOOL OF PUBLIC HEALTH - BLOOMINGTON,AC1,AAJ,AAJ,,00032176,BL-SPHB,SCHOOL OF PUBLIC HEALTH - BLOO,237558,1,12
BL,PSY,PSYCHOLOGICAL & BRAIN SCIENCES,AC1,FTX,FT2,PC - Associate Professor,00000255,BL-PSY,PSYCHOLOGICAL & BRAIN SCIENCES,99822,1,10
BL,JOUR,JOURNALISM,AC1,FLX,FLS,TS - Senior Lecturer,00044690,BL-JOUR,JOURNALISM,100752,1,10
BL,KINE,KINESIOLOGY,AC1,FLX,FLS,TS - Senior Lecturer,00024351,BL-KINE,KINESIOLOGY,84016,1,10
BL,INFI,DEPARTMENT OF INFORMATICS,AC1,FTX,AAJ,,00020992,BL-INFI,DEPARTMENT OF INFORMATICS,136000,1,10
BL,CSCI,COMPUTER SCIENCE,AC1,FTX,FT1,PR - Professor,00004972,BL-CSCI,COMPUTER SCIENCE,172440,1,10
BL,HIST,HISTORY,AC1,FLX,FL5,TL - Lecturer,00046214,BL-HIST,HISTORY,61500,1,10
BL,BLAN,DEPT OF BUSINESS LAW & ETHICS,AC1,FLX,FL5,TL - Lecturer,00004875,BL-BUS,KELLEY SCHOOL OF BUSINESS,91000,1,10
BL,ISE,INTELLIGENT SYSTEMS ENGINEERING,AC1,FLX,FL5,TL - Lecturer,00052709,BL-ISE,INTELLIGENT SYSTEMS ENGINEERIN,76220,1,10
BL,IPRC,PREVENTION INSIGHTS,AC1,RSS,,,00031500,BL-APHS,APPLIED HEALTH SCIENCE,60851,1,12
BL,KINE,KINESIOLOGY,AC1,FCX,FC2,PC - Associate Professor,00027472,BL-KINE,KINESIOLOGY,114796,1,12
BL,INAD,SICE ADMINISTRATION,AC1,FTX,FT1,PR - Professor,00026866,BL-CSCI,COMPUTER SCIENCE,170222,1,10
BL,SGIS,HAMILTON LUGAR SCHOOL,AC1,AAJ,AAJ,,00041599,BL-SGIS,HAMILTON LUGAR SCHOOL,149500,1,12
BL,CRIM,CRIMINAL JUSTICE,AC1,FTX,FT1,PR - Professor,00004942,BL-CRIM,CRIMINAL JUSTICE,226907,1,10
BL,FINH,ART HISTORY,AC1,FTX,AAM,,00005072,BL-FINH,ART HISTORY,80295,1,10
BL,BI,BIOLOGY,AC1,RSP,RSP,,00026675,BL-BI,BIOLOGY,56100,1,12
BL,AST,ASTRONOMY,AC1,FTX,FT3,PT - Assistant Professor,00048336,BL-AST,ASTRONOMY,79000,1,10
BL,CEEM,CNTR FOR EXPLOR OF EN & MATTER,AC1,RSX,RS2,RC - Associate Scientist;Scholar,00003752,BL-CEEM,CNTR FOR EXPLOR OF EN & MATTER,108396,1,12
BL,AST,ASTRONOMY,AC1,FTX,FT1,PR - Professor,00034150,BL-AST,ASTRONOMY,171900,1,10
BL,ENG,ENGLISH,AC1,FTX,FT2,PC - Associate Professor,00005022,BL-ENG,ENGLISH,87106,1,10
BL,MUTH,MUSIC THEORY,AC1,FTX,FT2,PC - Associate Professor,00005911,BL-MUS,JACOBS SCHOOL OF MUSIC,90204,1,10
BL,BI,BIOLOGY,AC1,RSP,RSP,,00001038,BL-BI,BIOLOGY,51000,1,12
BL,BIOC,BIOCHEMISTRY,AC1,RSX,RS3,RT - Assistant Scientist;Scholar,00035043,BL-BIOC,BIOCHEMISTRY,76903,1,12
BL,OADT,BUSINESS OPERATIONS & DECISION TECHNOLOG,AC1,FTX,FT3,PT - Assistant Professor,00049629,BL-BUS,KELLEY SCHOOL OF BUSINESS,196000,1,10
BL,CRIN,CURRICULUM & INSTRUCTION,AC1,FTX,FT2,PC - Associate Professor,00000050,BL-EDUC,EDUCATION,87563,1,10
BL,LAWS,MAURER SCHOOL OF LAW,AC1,FTX,FT1,PR - Professor,00005849,BL-LAWS,MAURER SCHOOL OF LAW,189826,1,10
BL,GNDR,GENDER STUDIES,AC1,FTX,AAM,,00027492,BL-GNDR,GENDER STUDIES,138986,1,10
BL,HIST,HISTORY,AC1,FTX,AAM,,00005181,BL-HIST,HISTORY,128914,1,10
BL,CRIM,CRIMINAL JUSTICE,AC1,FTX,FT2,PC - Associate Professor,00004948,BL-CRIM,CRIMINAL JUSTICE,102514,1,10
BL,ENG,ENGLISH,AC1,FTX,FT1,PR - Professor,00005061,BL-ENG,ENGLISH,107611,1,10
BL,SOAD,ESKENAZI SCHOOL OF ART ARCH + DESIGN,AC1,FTX,FT3,PT - Assistant Professor,00046321,BL-SOAD,ESKENAZI SCHOOL OF ART ARCH + ,86096,1,10
BL,AFRI,AFRICAN STUDIES PROGRAM,AC1,UAS,ACM,,00038359,BL-ALRC,AFRICAN LANGUAGE RESOURCE CTR,84749,1,12
BL,GERM,GERMANIC STUDIES,AC1,FTX,AAM,,00005143,BL-GERM,GERMANIC STUDIES,93295,1,10
BL,JOUR,JOURNALISM,AC1,FTX,FT3,PT - Assistant Professor,00046289,BL-JOUR,JOURNALISM,81625,1,10
BL,NSSE,NATIONAL SURVEY ON STUDENT ENG,AC1,RSS,RSS,,00003623,BL-EDUC,EDUCATION,86519,1,12
BL,ACTG,ACCOUNTING DEPARTMENT,AC1,FTX,FT3,PT - Assistant Professor,00004827,BL-BUS,KELLEY SCHOOL OF BUSINESS,238150,1,10
BL,GEOL,EARTH AND ATMOSPHERIC SCIENCES,AC1,RSX,RS3,RT - Assistant Scientist;Scholar,00027090,BL-GEOL,EARTH AND ATMOSPHERIC SCIENCES,58521,1,12
BL,HPSC,HIST & PHIL OF SCIENCE AND MEDICINE,AC1,FLX,FLS,TS - Senior Lecturer,00046251,BL-HPSC,HIST & PHIL OF SCIENCE AND MED,68492,1,10
BL,CIMS,CINEMA & MEDIA STUDIES,AC1,FTX,FT1,PR - Professor,00042507,BL-COMS,COMMUNICATION SCIENCE,117758,1,10
BL,ENG,ENGLISH,AC1,FVX,FV5,TL - Lecturer,00000701,BL-ENG,ENGLISH,40000,1,10
BL,FRIT,FRENCH AND ITALIAN,AC1,FTX,AAM,,00005105,BL-FRIT,FRENCH AND ITALIAN,108890,1,10
BL,BI,BIOLOGY,AC1,RSP,RSP,,00026003,BL-BI,BIOLOGY,48480,1,12
BL,PHYS,PHYSICS,AC1,RSP,RSP,,00001100,BL-PHYS,PHYSICS,58000,1,12
BL,CRIN,CURRICULUM & INSTRUCTION,AC1,FTX,FT1,PR - Professor,00005018,BL-EDUC,EDUCATION,98486,1,10
BL,POLS,POLITICAL SCIENCE,AC1,FTX,FT1,PR - Professor,00005465,BL-POLS,POLITICAL SCIENCE,177120,1,10
BL,HPSC,HIST & PHIL OF SCIENCE AND MEDICINE,AC1,FTX,FT1,PR - Professor,00021335,BL-HPSC,HIST & PHIL OF SCIENCE AND MED,116474,1,10
BL,GEOL,EARTH AND ATMOSPHERIC SCIENCES,AC1,FTX,FT1,PR - Professor,00005157,BL-GEOL,EARTH AND ATMOSPHERIC SCIENCES,119528,1,10
BL,PSY,PSYCHOLOGICAL & BRAIN SCIENCES,AC1,FCX,FC3,PT - Assistant Professor,00052407,BL-PSY,PSYCHOLOGICAL & BRAIN SCIENCES,76298,1,12
BL,GEOL,EARTH AND ATMOSPHERIC SCIENCES,AC1,RSX,RS1,RS - Senior Scientist;Scholar,00004430,BL-GEOL,EARTH AND ATMOSPHERIC SCIENCES,105888,1,10
BL,KINE,KINESIOLOGY,AC1,FTX,FT2,PC - Associate Professor,00003800,BL-KINE,KINESIOLOGY,140930,1,10
BL,MGMT,DEPT MANGEMENT & ENTREP,AC1,FLX,FLT,PR - Professor,00037772,BL-BUS,KELLEY SCHOOL OF BUSINESS,118000,1,10
BL,BI,BIOLOGY,AC1,FPX,FP2,PC - Associate Professor,00036741,BL-BI,BIOLOGY,81040,1,10
BL,HIST,HISTORY,AC1,FTX,FT2,PC - Associate Professor,00004645,BL-HIST,HISTORY,83225,1,10
BL,CPCS,"COMM, PROF, AND COMPUTER SKILL",AC1,FLX,FL5,TL - Lecturer,00045240,BL-BUS,KELLEY SCHOOL OF BUSINESS,65695,1,10
BL,SPEA,THE O'NEILL SCHOOL - BL SPEA,AC1,FTX,AAM,,00009685,BL-SPEA,THE O'NEILL SCHOOL - BL SPEA,119020,1,10
BL,BFIN,FINANCE DEPARTMENT,AC1,FTX,FT3,PT - Assistant Professor,00014278,BL-BUS,KELLEY SCHOOL OF BUSINESS,255425,1,10
BL,HIST,HISTORY,AC1,FTX,FT1,PR - Professor,00028599,BL-HIST,HISTORY,128751,1,10
BL,COGS,COGNITIVE SCIENCES,AC1,FTX,FT1,PR - Professor,00034125,BL-ANTH,ANTHROPOLOGY,99287,1,10
BL,REL,RELIGIOUS STUDIES,AC1,FTX,AAM,,00039057,BL-REL,RELIGIOUS STUDIES,111854,1,10
BL,MKTG,MARKETING DEPARTMENT,AC1,FTX,FT2,PC - Associate Professor,00008157,BL-BUS,KELLEY SCHOOL OF BUSINESS,235750,1,10
BL,ACTG,ACCOUNTING DEPARTMENT,AC1,FTX,FT1,PR - Professor,00038914,BL-BUS,KELLEY SCHOOL OF BUSINESS,372000,1,12
BL,SOC,SOCIOLOGY,AC1,FTX,FT3,PT - Assistant Professor,00005576,BL-SOC,SOCIOLOGY,87522,1,10
BL,JOUR,JOURNALISM,AC1,FRP,FRP,PR - Professor,00048296,BL-JOUR,JOURNALISM,129358,1,10
BL,ECON,ECONOMICS,AC1,FLX,FL5,TL - Lecturer,00044977,BL-ECON,ECONOMICS,84783,1,10
BL,MAP,MEDIA ARTS & PRODUCTION,AC1,FLX,FLS,TS - Senior Lecturer,00043915,BL-MAP,MEDIA ARTS & PRODUCTION,86837,1,10
BL,FAL,LIBRARY COLLECTION MANAGEMENT,AC1,LTX,LT2,LC - Associate Librarian,00028436,BL-LIBR,LIBRARIES,69010,1,12
BL,VPPL,VP REGIONAL CAMPUSES & ONLINE EDUCATION,AC1,AAB,AAB,,00033330,UA-VPPL,VP REGIONAL CAMPUSES & ONLINE ,355350,1,12
BL,SOAD,ESKENAZI SCHOOL OF ART ARCH + DESIGN,AC1,FVX,FV3,PT - Assistant Professor,00000712,BL-SOAD,ESKENAZI SCHOOL OF ART ARCH + ,42000,1,10
BL,CPCS,"COMM, PROF, AND COMPUTER SKILL",AC1,FLX,FL5,TL - Lecturer,00041119,BL-BUS,KELLEY SCHOOL OF BUSINESS,65695,1,10
BL,CRIN,CURRICULUM & INSTRUCTION,AC1,FVX,CV3,PT - Assistant Professor,00020874,BL-EDUC,EDUCATION,57000,1,10
BL,LAWS,MAURER SCHOOL OF LAW,AC1,AAJ,AAJ,,00045136,BL-LAWS,MAURER SCHOOL OF LAW,175860,1,10
BL,RSDP,RESEARCH & DEVELOP-INTERNAL,AC1,RSX,AAM,,00012007,BL-EDUC,EDUCATION,82816,1,12
BL,ARSD,ARTS & SCIENCES; DEAN,AC1,FVX,FV8,,00035812,BL-PSY,PSYCHOLOGICAL & BRAIN SCIENCES,59592,1,12
BL,CSCI,COMPUTER SCIENCE,AC1,FLX,FL5,TL - Lecturer,00044043,BL-CSCI,COMPUTER SCIENCE,79156,1,10
BL,AMST,AMERICAN STUDIES,AC1,FTX,FT1,PR - Professor,00005354,BL-AMST,AMERICAN STUDIES,104768,1,10
BL,ACTG,ACCOUNTING DEPARTMENT,AC1,FLX,LPS,TS - Senior Lecturer,00050770,BL-BUS,KELLEY SCHOOL OF BUSINESS,105060,1,10
BL,CEUS,CENTRAL EURASIAN STUDIES,AC1,FTX,FT2,PC - Associate Professor,00004891,BL-CEUS,CENTRAL EURASIAN STUDIES,88790,1,10
BL,AFRI,AFRICAN STUDIES PROGRAM,AC1,FLX,FL5,TL - Lecturer,00033174,BL-AFRI,AFRICAN STUDIES PROGRAM,54060,1,10
BL,ECON,ECONOMICS,AC1,FLX,FLS,TS - Senior Lecturer,00021249,BL-ECON,ECONOMICS,95715,1,10
BL,BLAN,DEPT OF BUSINESS LAW & ETHICS,AC1,FCX,AAM,,00034089,BL-BUS,KELLEY SCHOOL OF BUSINESS,130500,1,10
BL,ENVR,ENVIRONMENTAL AND OCCUPATIONAL HEALTH,AC1,FTX,FT1,PR - Professor,00054903,BL-ENVR,ENVIRONMENTAL AND OCCUPATIONAL,176533,1,10
BL,PSY,PSYCHOLOGICAL & BRAIN SCIENCES,AC1,FTX,FT1,PR - Professor,00005489,BL-PSY,PSYCHOLOGICAL & BRAIN SCIENCES,127937,1,10
BL,BEPP,DEPT OF ECONOMICS & PUBLIC POLICY,AC1,FTX,FT3,PT - Assistant Professor,00043395,BL-BUS,KELLEY SCHOOL OF BUSINESS,167100,1,10
BL,APHS,APPLIED HEALTH SCIENCE,AC1,FTX,FT1,PR - Professor,00020108,BL-APHS,APPLIED HEALTH SCIENCE,169293,1,10
BL,PHYS,PHYSICS,AC1,FTX,FT1,PR - Professor,00005414,BL-PHYS,PHYSICS,108292,1,10
BL,FRIT,FRENCH AND ITALIAN,AC1,FLX,AAM,,00032712,BL-FRIT,FRENCH AND ITALIAN,71970,1,10
BL,CPCS,"COMM, PROF, AND COMPUTER SKILL",AC1,FLX,FLS,TS - Senior Lecturer,00011060,BL-BUS,KELLEY SCHOOL OF BUSINESS,83207,1,10
BL,BRSS,BRASS,AC1,FTX,FT1,PR - Professor,00005912,BL-MUS,JACOBS SCHOOL OF MUSIC,102798,1,10
BL,OADT,BUSINESS OPERATIONS & DECISION TECHNOLOG,AC1,FLX,FLS,TS - Senior Lecturer,00010395,BL-BUS,KELLEY SCHOOL OF BUSINESS,95000,1,10
BL,PHYS,PHYSICS,AC1,FTX,AAM,,00005457,BL-PHYS,PHYSICS,129738,1,10
